Id,Name,RatingDist1,RatingDist4,RatingDistTotal,Publisher,CountsOfReview,PublishYear,Language,Authors,Rating,RatingDist2,RatingDist5,RatingDist3
8137,"The Road to Yesterday (Anne of Green Gables, #9)",1:24,4:1100,total:3245,Bantam Books,117,1993,eng,L.M. Montgomery,3.84,2:179,5:919,3:1023
8146,The Stories of Vladimir Nabokov,1:59,4:2183,total:6553,Vintage,184,1996,eng,Vladimir Nabokov,4.3,2:151,5:3306,3:854
8147,The Gift,1:55,4:1124,total:3146,Penguin Books,110,2001,eng,Vladimir Nabokov,4.0,2:164,5:1149,3:654
8148,Lectures on Literature,1:11,4:672,total:1902,Mariner Books,86,2002,eng,Vladimir Nabokov,4.34,2:36,5:969,3:214
8149,"Novels & Memoirs 1941–1951: The Real Life of Sebastian Knight / Bend Sinister / Speak, Memory",1:0,4:28,total:118,Library of America,10,1996,eng,Vladimir Nabokov,4.36,2:6,5:69,3:15
8150,The American Years,1:4,4:85,total:280,Princeton University Press,22,1993,eng,Brian Boyd,4.32,2:7,5:150,3:34
8151,Laughter in the Dark,1:90,4:5216,total:12164,New Directions,487,2006,eng,Vladimir Nabokov,3.97,2:549,5:3665,3:2644
8153,The Luzhin Defense,1:139,4:3704,total:9277,Vintage,283,1990,eng,Vladimir Nabokov,3.95,2:424,5:2922,3:2088
8155,A Woman of Substance (Emma Harte Saga #1),1:448,4:11793,total:36861,Griffin,587,2005,eng,Barbara Taylor Bradford,4.18,2:1239,5:16914,3:6467
8162,"The Ravenscar Dynasty (Ravenscar, #1)",1:72,4:470,total:1658,St. Martin's Press,104,2006,en-US,Barbara Taylor Bradford,3.63,2:184,5:448,3:484
8174,Dark Birthright,1:10,4:37,total:168,Treat Enterprises,27,2006,eng,Jeanne Treat,3.64,2:21,5:56,3:44
8178,"Birthright (Diablo: The Sin War, #1)",1:46,4:440,total:1377,Pocket Star,69,2006,eng,Richard A. Knaak,3.74,2:121,5:395,3:375
8196,Laura's Album: A Remembrance Scrapbook of Laura Ingalls Wilder,1:8,4:226,total:775,HarperCollins,48,1998,eng,William   Anderson,4.3,2:21,5:408,3:112
8197,Writings to Young Women from Laura Ingalls Wilder: On Wisdom and Virtues (Writings to Young Women on Laura Ingalls Wilder #1),1:1,4:33,total:126,Tommy Nelson,12,2006,eng,Laura Ingalls Wilder,3.97,2:9,5:50,3:33
8199,Writings to Young Women from Laura Ingalls Wilder: On Life as a Pioneer Woman (Writings to Young Women from Laura Ingalls Wilder #2),1:1,4:26,total:109,Tommy Nelson,10,2006,eng,Laura Ingalls Wilder,3.92,2:6,5:41,3:35
8200,A Little House Traveler: Writings from Laura Ingalls Wilder's Journeys Across America,1:6,4:223,total:756,HarperCollins,52,2006,eng,Laura Ingalls Wilder,4.14,2:35,5:342,3:150
8202,Laura Ingalls Wilder: A Biography,1:66,4:1236,total:4317,HarperCollins,99,2007,eng,William   Anderson,4.21,2:154,5:2128,3:733
8203,"West from Home: Letters of Laura Ingalls Wilder, San Francisco, 1915  (Little House #11)",1:78,4:1264,total:4157,Harper & Row,123,1976,eng,Laura Ingalls Wilder,3.84,2:274,5:1334,3:1207
8204,The Laura Ingalls Wilder Country Cookbook,1:2,4:95,total:263,HarperCollins Publishers,18,1997,eng,Laura Ingalls Wilder,4.1,2:7,5:102,3:57
8205,"Writings to Young Women on Laura Ingalls Wilder: As Told By Her Family, Friends, and Neighbors (Writings to Young Women on Laura Ingalls Wilder #3)",1:0,4:11,total:50,Thomas Nelson,3,2006,eng,Laura Ingalls Wilder,4.0,2:5,5:22,3:12
8206,The Laughing Jesus: Religious Lies and Gnostic Wisdom,1:12,4:153,total:411,Harmony,31,2006,en-US,Tim Freke,3.96,2:24,5:145,3:77
8213,The Erotic Phenomenon,1:4,4:42,total:139,University of Chicago Press,12,2006,eng,Jean-Luc Marion,3.99,2:11,5:57,3:25
8214,The Phenomenon of Life: Toward a Philosophical Biology,1:6,4:24,total:94,Northwestern University Press,9,2001,eng,Hans Jonas,4.24,2:3,5:54,3:7
8218,"Down to the Bonny Glen (Little House: The Martha Years, #3)",1:29,4:458,total:1511,HarperTrophy,39,2001,eng,Melissa Wiley,4.15,2:45,5:689,3:290
8221,Laura: The Life of Laura Ingalls Wilder,1:111,4:1577,total:5668,Avon,128,1977,en-GB,Donald Zochert,4.12,2:241,5:2615,3:1124
8227,Winter Days in the Big Woods,1:10,4:487,total:1621,HarperCollins,60,1995,eng,Laura Ingalls Wilder,4.28,2:33,5:823,3:268
8228,"The First Four Years (Little House, #9)",1:441,4:10964,total:33512,HarperFestival,13,2006,eng,Laura Ingalls Wilder,3.89,2:2115,5:10850,3:9142
8230,Winter on the Farm,1:3,4:166,total:465,Winter on the Farm (My First Little House),25,1997,eng,Laura Ingalls Wilder,4.15,2:9,5:191,3:96
8233,Summertime in the Big Woods,1:7,4:289,total:944,HarperCollins,31,2000,eng,Laura Ingalls Wilder,4.18,2:25,5:433,3:190
8244,Old Town in the Green Groves: Laura Ingalls Wilder's Lost Little House Years,1:124,4:1268,total:4947,Harper Trophy,89,2004,eng,Cynthia Rylant,4.05,2:283,5:2226,3:1046
8246,Laura Ingalls Wilder's Fairy Poems,1:3,4:38,total:146,Doubleday Books for Young Readers,18,1998,eng,Laura Ingalls Wilder,4.01,2:9,5:62,3:34
8247,"Constructing the Little House: Gender, Culture, and Laura Ingalls Wilder",1:3,4:16,total:37,University of Massachusetts Press,5,1997,eng,Ann Romines,3.7,2:2,5:9,3:7
8249,"These Happy Golden Years (Little House, #8)",1:604,4:20491,total:64000,HarperFestival,12,2006,eng,Laura Ingalls Wilder,4.19,2:2024,5:29526,3:11355
8252,"Farmer Boy (Little House, #2)",1:635,4:17807,total:53620,HarperTrophy,1318,2007,eng,Laura Ingalls Wilder,4.07,2:2233,5:21463,3:11482
8253,"Little Town on the Prairie  (Little House, #7)",1:1015,4:25352,total:78340,HarperTrophy,665,2007,eng,Laura Ingalls Wilder,4.19,2:2276,5:36046,3:13651
8254,"Christmas Stories (Little House Chapter Books: Laura, #10)",1:0,4:34,total:88,HarperCollins,7,1999,eng,Laura Ingalls Wilder,4.22,2:3,5:38,3:13
8255,My Little House Crafts Book: 18 Projects from Laura Ingalls Wilder's,1:1,4:13,total:64,HarperCollins,6,1998,eng,Carolyn Strom Collins,3.98,2:6,5:29,3:15
8256,Christmas in the Big Woods,1:9,4:732,total:2238,HarperCollins,72,1997,eng,Laura Ingalls Wilder,4.2,2:50,5:1013,3:434
8282,"The Long Winter (Little House, #6)",1:1644,4:24268,total:75069,HarperTrophy,1074,2007,eng,Laura Ingalls Wilder,4.14,2:2434,5:33683,3:13040
8285,A Little House Birthday,1:3,4:149,total:499,HarperCollins,17,1998,eng,Laura Ingalls Wilder,4.14,2:15,5:220,3:112
8290,The Deer in the Wood,1:1,4:118,total:358,HarperCollins,23,1999,eng,Laura Ingalls Wilder,4.18,2:10,5:158,3:71
8296,"The First Four Years  (Little House, #9)",1:441,4:10964,total:33512,HarperTrophy,549,2007,eng,Laura Ingalls Wilder,3.89,2:2115,5:10850,3:9142
8298,The Little House Cookbook: Frontier Foods from Laura Ingalls Wilder's Classic Stories,1:79,4:964,total:3534,HarperCollins,93,1989,eng,Barbara M. Walker,4.15,2:123,5:1699,3:669
8322,"Little House on the Prairie (Little House, #3)",1:4483,4:74815,total:247975,HarperTrophy,30,2007,eng,Laura Ingalls Wilder,4.19,2:8955,5:119568,3:40154
8335,Let the Hurricane Roar,1:76,4:893,total:3294,HarperTrophy,32,1985,en-US,Rose Wilder Lane,3.96,2:226,5:1324,3:775
8337,"Little House in the Big Woods (Little House, #1)",1:3572,4:70500,total:221403,HarperTrophy,3514,2007,eng,Laura Ingalls Wilder,4.18,2:7315,5:103073,3:36943
8359,Flowers (Eyewitness Explorers),1:0,4:7,total:15,Dorling Kindersley Children,2,1997,eng,David Burnie,3.87,2:2,5:4,3:2
8362,Animal: The Definitive Visual Guide to the World's Wildlife,1:10,4:203,total:842,DK,17,2005,eng,David Burnie,4.51,2:9,5:549,3:71
8370,The Making Of Disney's Animal Kingdom Theme Park,1:0,4:17,total:34,Disney Enterprises,2,1998,eng,Melody Malmberg,4.32,2:0,5:14,3:3
8373,El Reino Animal,1:0,4:6,total:16,Alfaguara,4,2006,spa,Sergio Ramírez,3.69,2:1,5:3,3:6
8417,Tree (Eyewitness Books),1:1,4:29,total:83,DK Children,0,2000,eng,David Burnie,4.05,2:2,5:31,3:20
8428,Insects & Spiders,1:0,4:2,total:4,Time Life Medical,0,1999,eng,David Burnie,4.5,2:0,5:2,3:0
8486,The Prophet of Yonwood,1:1654,4:6523,total:27322,Random House Books for Young Readers,82,2006,eng,Jeanne DuPrau,3.27,2:5002,5:4617,3:9526
8489,Muhammad: A Prophet for Our Time,1:47,4:927,total:2558,Eminent Lives,205,2006,eng,Karen Armstrong,4.07,2:123,5:1017,3:444
8492,Prophet,1:272,4:4520,total:13575,Crossway Books,221,2004,en-US,Frank E. Peretti,3.94,2:769,5:4780,3:3234
8494,Access the Power of Your Higher Self: Your Source of Inner Guidance and Spiritual Transformation (Pocket Guides to Practical Spirituality),1:4,4:13,total:75,Summit University Press,6,2017,en-GB,Elizabeth Clare Prophet,4.2,2:3,5:44,3:11
8495,Hailstones and Halibut Bones,1:16,4:231,total:980,Doubleday Books for Young Readers,22,1990,en-US,Mary O'Neill,4.32,2:28,5:560,3:145
8501,The Church and the Second Sex,1:3,4:50,total:130,Beacon Press,7,1986,eng,Mary Daly,3.85,2:10,5:38,3:29
8506,Thomas Jefferson (Oxford Portraits),1:85,4:1609,total:4490,"Oxford University Press, USA",133,2005,eng,R.B. Bernstein,4.01,2:210,5:1655,3:931
8508,The Jefferson Bible: The Life and Morals of Jesus of Nazareth,1:80,4:746,total:2181,Applewood Books,105,2006,eng,Thomas Jefferson,3.82,2:158,5:685,3:512
8510,Who Was Thomas Jefferson?,1:23,4:256,total:791,Penguin Workshop,84,2003,eng,Dennis Brindell Fradin,4.07,2:33,5:333,3:146
8515,The Man Who Listens to Horses,1:164,4:3672,total:10664,Ballantine Books,207,1998,en-US,Monty Roberts,4.12,2:360,5:4503,3:1965
8520,"Under Orders (Sid Halley, #4)",1:37,4:2075,total:4894,Putnam Publishing Group,255,2006,eng,Dick Francis,3.87,2:193,5:1229,3:1360
8522,For Kicks,1:12,4:1544,total:3547,G.P. Putnam's Sons,95,2004,eng,Dick Francis,4.01,2:69,5:1064,3:858
8523,Forfeit,1:11,4:1291,total:2932,G.P. Putnam's Sons,64,2005,eng,Dick Francis,3.94,2:71,5:784,3:775
8525,Dead Cert,1:19,4:2424,total:5592,G.P. Putnam's Sons,127,2004,eng,Dick Francis,3.98,2:111,5:1591,3:1447
8528,Rat Race,1:10,4:1232,total:2928,G.P. Putnam's Sons,93,2006,eng,Dick Francis,3.98,2:73,5:868,3:745
8529,Reflex,1:35,4:2310,total:5502,G.P. Putnam's Sons,129,2005,eng,Dick Francis,4.07,2:106,5:1875,3:1176
8532,Decider,1:23,4:1815,total:4237,G.P. Putnam's Sons,137,2004,eng,Dick Francis,4.0,2:110,5:1281,3:1008
8533,Slay Ride,1:24,4:1072,total:2649,G.P. Putnam's Sons,60,2004,en-US,Dick Francis,3.82,2:126,5:634,3:793
8536,Bonecrack,1:9,4:1470,total:3439,G.P. Putnam's Sons,84,2006,eng,Dick Francis,4.01,2:61,5:1034,3:865
8537,Nerve,1:9,4:1860,total:4222,Jove,117,1998,eng,Dick Francis,4.04,2:78,5:1311,3:964
8538,"Break In (Kit Fielding, #1)",1:11,4:2018,total:4653,G.P. Putnam's Sons,134,2005,eng,Dick Francis,4.06,2:83,5:1512,3:1029
8540,Blood Sport,1:22,4:2158,total:5111,G.P. Putnam's Sons,115,2004,eng,Dick Francis,3.89,2:145,5:1292,3:1494
8541,Straight,1:21,4:1895,total:4502,G.P. Putnam's Sons,144,2006,eng,Dick Francis,4.06,2:83,5:1496,3:1007
8542,10 lb Penalty,1:34,4:1752,total:4391,G.P. Putnam's Sons,179,2004,eng,Dick Francis,3.91,2:151,5:1225,3:1229
8544,Trial Run,1:17,4:946,total:2352,G.P. Putnam's Sons,55,2004,eng,Dick Francis,3.84,2:108,5:584,3:697
8545,Wild Horses,1:30,4:1571,total:3853,G.P. Putnam's Sons,156,2004,eng,Dick Francis,3.91,2:162,5:1086,3:1004
8546,Field of Thirteen,1:32,4:920,total:2487,G.P. Putnam's Sons,86,2004,eng,Dick Francis,3.73,2:165,5:567,3:803
8548,Driving Force,1:14,4:1406,total:3257,Fawcett Books,107,1993,eng,Dick Francis,3.97,2:97,5:940,3:800
8551,Flying Finish,1:14,4:1330,total:3113,Jove,90,1999,eng,Dick Francis,3.97,2:87,5:906,3:776
8552,"Bolt (Kit Fielding, #2)",1:24,4:2458,total:5723,G.P. Putnam's Sons,122,2005,eng,Dick Francis,4.04,2:116,5:1840,3:1285
8557,"Come to Grief (Sid Halley, #3)",1:26,4:1919,total:4489,G.P. Putnam's Sons,135,2005,eng,Dick Francis,4.02,2:87,5:1389,3:1068
8568,"Odds Against (Sid Halley, #1)",1:16,4:1955,total:4499,G.P. Putnam's Sons,133,2005,eng,Dick Francis,4.06,2:78,5:1473,3:977
8572,Banker,1:20,4:1693,total:4067,Michael Joseph,133,2000,eng,Dick Francis,4.06,2:98,5:1374,3:882
8574,"Whip Hand (Sid Halley, #2)",1:20,4:2376,total:5670,G.P. Putnam's Sons,147,2005,eng,Dick Francis,4.1,2:123,5:2000,3:1151
8581,A Jockey's Life: The Biography of Lester Piggott,1:2,4:30,total:90,Fawcett,2,1987,eng,Dick Francis,3.59,2:7,5:17,3:34
8582,The Dick Francis Treasury of Great Racing Stories,1:0,4:19,total:66,Fawcett,3,1992,eng,Dick Francis,3.79,2:5,5:19,3:23
8583,Come to Grief / Decider / Wild Horses,1:2,4:15,total:32,Putnam Adult,0,1997,eng,Dick Francis,4.09,2:0,5:12,3:3
8586,Odds Against,1:16,4:1955,total:4499,Jove,4,2000,eng,Dick Francis,4.06,2:78,5:1473,3:977
8598,"Eats, Shoots & Leaves: Why, Commas Really Do Make a Difference!",1:9,4:602,total:1542,G.P. Putnam's Sons Books for Young Readers,205,2006,eng,Lynne Truss,4.15,2:49,5:618,3:264
8601,Talk to the Hand: The Utter Bloody Rudeness of Everyday Life,1:163,4:951,total:3242,Profile Books,30,2005,eng,Lynne Truss,3.33,2:497,5:469,3:1162
8614,The Spice and Herb Bible,1:3,4:58,total:187,Robert Rose,16,2006,eng,Ian Hemphill,4.26,2:5,5:94,3:27
8627,"Master and Commander (Aubrey/Maturin,  #1)",1:692,4:14831,total:43226,W. W. Norton  Company,95,2003,en-US,Patrick O'Brian,4.1,2:2060,5:18125,3:7518
8628,The Making of Master and Commander: The Far Side of the World,1:1,4:47,total:118,W. W. Norton  Company,13,2003,eng,Tom McGregor,3.97,2:6,5:38,3:26
8630,"The Ionian Mission (Aubrey/Maturin, #8)",1:22,4:3437,total:8688,Blackstone Audiobooks,80,2005,eng,Patrick O'Brian,4.32,2:101,5:4085,3:1043
8632,"Her Master and Commander (Just Ask Reeves, #1)",1:16,4:291,total:875,Avon,31,2006,eng,Karen Hawkins,3.8,2:59,5:251,3:258
8643,"Strange Sounds: Music, Technology & Culture",1:0,4:9,total:27,Routledge,1,2001,eng,Timothy D. Taylor,3.74,2:1,5:6,3:11
8645,Stanley Park,1:71,4:744,total:2052,Counterpoint LLC,90,2003,eng,Timothy  Taylor,3.5700000000000003,2:223,5:392,3:622
8646,Crow Lake,1:162,4:7077,total:16154,Dial Press Trade Paperback,1605,2003,eng,Mary Lawson,3.88,2:746,5:4084,3:4085
8648,"Xenocide (Ender's Saga, #3)",1:2075,4:50105,total:134311,Tor Books,3160,1996,eng,Orson Scott Card,3.79,2:9387,5:35064,3:37680
8656,The Life of Sir Arthur Conan Doyle,1:1,4:65,total:159,Da Capo Press,6,2003,eng,John Dickson Carr,4.01,2:8,5:53,3:32
8660,The Lost World (TV Tie-in),1:456,4:20417,total:53182,Penguin Books,4,2002,eng,Arthur Conan Doyle,3.92,2:2385,5:16033,3:13891
8661,Las aventuras de Sherlock Holmes,1:0,4:120,total:289,Edimat Libros,13,2005,eng,Arthur Conan Doyle,4.3,2:3,5:130,3:36
8674,"Awaken the Giant Within: How to Take Immediate Control of Your Mental, Emotional, Physical and Financial Destiny",1:1126,4:15884,total:52678,Pocket Books,13,2001,eng,Anthony Robbins,4.15,2:2334,5:24617,3:8717
8675,Wild Ducks Flying Backward,1:114,4:2003,total:6108,Bantam,262,2006,eng,Tom Robbins,3.55,2:629,5:1095,3:2267
8676,Unlimited Power: The New Science Of Personal Achievement,1:530,4:8137,total:27976,Free Press,442,1997,eng,Anthony Robbins,4.23,2:1055,5:14161,3:4093
8677,Robbins and Cotran Review of Pathology,1:2,4:35,total:121,Saunders,6,2004,en-US,Edward C. Klatt,4.33,2:6,5:68,3:10
8680,Fierce Invalids Home from Hot Climates,1:385,4:9212,total:25981,Bantam,1141,2001,en-US,Tom Robbins,4.03,2:1334,5:9841,3:5209
8682,Jitterbug Perfume,1:837,4:20355,total:64118,No Exit Press,2733,2001,eng,Tom Robbins,4.25,2:2192,5:31763,3:8971
8694,"Life, the Universe and Everything (Hitchhiker's Guide to the Galaxy, #3)",1:915,4:67106,total:188067,Del Rey,2246,2005,eng,Douglas Adams,4.2,2:4997,5:82711,3:32338
8695,"The Restaurant at the End of the Universe (Hitchhiker's Guide to the Galaxy, #2)",1:894,4:84285,total:218672,Del Rey,3734,2005,eng,Douglas Adams,4.22,2:4755,5:94958,3:33780
8698,"So Long, and Thanks for All the Fish (Hitchhiker's Guide to the Galaxy, #4)",1:815,4:49790,total:137682,Picador USA,1403,2002,eng,Douglas Adams,4.09,2:5423,5:53978,3:27676
8703,"The Restaurant at the End of the Universe (The Hitchhiker's Guide to the Galaxy, #2)",1:894,4:84285,total:218672,Random House Audio Publishing Group,94,2006,eng,Douglas Adams,4.22,2:4755,5:94958,3:33780
8704,Starship Titanic,1:330,4:3407,total:10960,J'ai Lu,154,2001,fre,Terry Jones,3.6,2:1173,5:2520,3:3530
8707,Hitch-hiker's Guide to the Galaxy: The Original Radio Scripts,1:6,4:379,total:1606,Pan Books,9,1986,eng,Douglas Adams,4.54,2:22,5:1066,3:133
8710,The Illustrated Hitchhiker's Guide To The Galaxy,1:7,4:80,total:338,Harmony,20,1994,eng,Douglas Adams,4.34,2:10,5:199,3:42
8712,Margaret Atwood: The Handmaid's Tale,1:36,4:756,total:2351,Klincksieck,87,1998,fre,Hélène Greven-Borde,4.28,2:62,5:1195,3:302
8713,Point to Point Navigation,1:15,4:297,total:750,Doubleday Books,90,2006,eng,Gore Vidal,3.7,2:61,5:161,3:216
8714,An Inconvenient Truth: The Planetary Emergency of Global Warming and What We Can Do About It,1:321,4:2275,total:6112,Rodale Books,436,2006,eng,Al Gore,3.77,2:376,5:1716,3:1424
8715,Palimpsest,1:16,4:674,total:1644,Penguin Books,95,1996,en-US,Gore Vidal,3.99,2:71,5:528,3:355
8716,Lincoln,1:57,4:3162,total:8059,Vintage,438,2000,eng,Gore Vidal,4.21,2:214,5:3459,3:1167
8719,Julian,1:57,4:2297,total:5888,Vintage,318,2003,eng,Gore Vidal,4.2,2:158,5:2506,3:870
8722,Burr,1:104,4:3316,total:8183,Vintage,535,2000,eng,Gore Vidal,4.07,2:302,5:2979,3:1482
8725,Comfort Me with Apples: More Adventures at the Table,1:167,4:7917,total:19047,Random House Trade,955,2002,eng,Ruth Reichl,4.04,2:662,5:6405,3:3896
8726,Comfort Me With Apples,1:167,4:7917,total:19047,Random house,3,2001,eng,Ruth Reichl,4.04,2:662,5:6405,3:3896
8737,The Last Temptation of Christ,1:198,4:3986,total:11714,Simon  Schuster,463,1998,eng,Nikos Kazantzakis,4.16,2:459,5:5256,3:1815
8738,Her Last Temptation,1:4,4:57,total:141,Harlequin Temptation,5,2005,eng,Leslie Kelly,3.59,2:12,5:23,3:45
8741,"The Last Temptation (Tony Hill & Carol Jordan, #3)",1:71,4:2869,total:6795,St. Martin's Paperbacks,274,2005,eng,Val McDermid,4.01,2:249,5:2177,3:1429
8742,The Last Temptation,1:198,4:3986,total:11714,Faber  Faber,14,1995,eng,Nikos Kazantzakis,4.16,2:459,5:5256,3:1815
8744,Desert Dawn,1:27,4:969,total:2642,Virago UK,85,2004,en-GB,Waris Dirie,3.83,2:173,5:729,3:744
8745,Desert Flower,1:105,4:6940,total:18162,William Morrow Paperbacks,747,2011,eng,Waris Dirie,4.16,2:569,5:7473,3:3075
8746,Desert Children,1:15,4:220,total:696,Virago UK,25,2005,en-US,Waris Dirie,3.71,2:61,5:183,3:217
8750,L'Aube du désert,1:27,4:969,total:2642,Albin Michel,0,2002,fre,Waris Dirie,3.83,2:173,5:729,3:744
8758,The Beach,1:926,4:27291,total:68159,Longman,9,2001,eng,Alex Garland,3.94,2:3628,5:21164,3:15150
8761,The Weekenders: Travels in the Heart of Africa,1:6,4:27,total:127,Ebury Press,12,2001,eng,W.F. Deedes,3.16,2:23,5:14,3:57
8765,I Feel Bad About My Neck: And Other Thoughts on Being a Woman,1:1053,4:16110,total:45222,Knopf Publishing Group,4801,2006,eng,Nora Ephron,3.69,2:3989,5:10689,3:13381
8766,Feel the Fear . . . and Do It Anyway,1:565,4:8374,total:26223,Ballantine Books,54,2006,eng,Susan  Jeffers,4.03,2:1391,5:10593,3:5300
8767,Touch & Feel: Animals Boxed Set,1:0,4:7,total:24,DK Publishing,3,2003,eng,Jennifer Quasha,4.04,2:2,5:10,3:5
8768,Today I Feel Silly  Other Moods That Make My Day,1:63,4:1242,total:4260,HarperCollins,521,2007,en-US,Jamie Lee Curtis,4.16,2:182,5:2005,3:768
8770,My First Word Touch and Feel,1:0,4:9,total:23,DK Children,6,2001,eng,Anne Millard,3.83,2:2,5:6,3:6
8771,When I Feel Angry,1:5,4:138,total:470,Albert Whitman  Company,4,2000,eng,Nancy Cote,3.99,2:27,5:183,3:117
8773,Violet's House: A Giant Touch-and-Feel Book (Baby Einstein),1:1,4:11,total:55,Disney Press,7,2003,eng,Julie Aigner-Clark,4.02,2:3,5:25,3:15
8787,The White Masai,1:397,4:2049,total:6820,Amistad,495,2006,eng,Corinne Hofmann,3.45,2:907,5:1374,3:2093
8797,The Story of a Seagull and the Cat Who Taught Her to Fly,1:106,4:5560,total:14929,Scholastic Paperbacks,228,2006,eng,Luis Sepúlveda,4.15,2:476,5:6167,3:2620
8799,Ahora sabréis lo que es correr,1:851,4:9659,total:27512,Mondadori,1,2004,spa,Dave Eggers,3.63,2:2716,5:6005,3:8281
8801,The Burgess Bird Book for Children,1:15,4:398,total:1438,Dover Publications,54,2003,eng,Thornton W. Burgess,4.31,2:48,5:785,3:192
8804,The Burgess Animal Book for Children,1:11,4:197,total:677,Dover Publications,30,2004,eng,Thornton W. Burgess,4.27,2:16,5:349,3:104
8808,The Adventures of Jimmy Skunk,1:1,4:119,total:350,Dover Publications,19,1994,eng,Thornton W. Burgess,4.15,2:9,5:147,3:74
8809,The Wanting Seed,1:209,4:2016,total:5772,W. W. Norton  Company,295,1996,en-US,Anthony Burgess,3.71,2:508,5:1495,3:1544
8810,A Clockwork Orange,1:17887,4:205318,total:570424,Penguin Classics,536,2000,eng,Anthony Burgess,3.99,2:29793,5:213880,3:103546
8813,Clockwork Orange,1:17887,4:205318,total:570424,Heyne,7,2000,ger,Anthony Burgess,3.99,2:29793,5:213880,3:103546
8814,A Clockwork Orange (Stage Play),1:1,4:12,total:49,Methuen Drama,2,2017,eng,Anthony Burgess,3.84,2:5,5:18,3:13
8818,One Hand Clapping,1:11,4:557,total:1291,Da Capo Press,51,1999,eng,Anthony Burgess,3.82,2:57,5:291,3:375
8820,The Doctor is Sick,1:20,4:446,total:1147,W.W. Norton  Company,39,1997,eng,Anthony Burgess,3.62,2:99,5:201,3:381
8822,Earthly Powers,1:50,4:876,total:2615,Vintage Classics,159,2004,eng,Anthony Burgess,4.15,2:127,5:1184,3:378
8829,Past Mortem,1:67,4:2113,total:5184,Black Swan,214,2005,eng,Ben Elton,3.75,2:295,5:1104,3:1605
8834,This Other Eden,1:42,4:1062,total:2694,Black Swan,70,2003,eng,Ben Elton,3.73,2:192,5:593,3:805
8840,Saint-Exupéry,1:6,4:83,total:288,Holt Paperbacks,27,2006,eng,Stacy Schiff,4.02,2:16,5:119,3:64
8848,Le Petit Prince,1:22101,4:323176,total:1245997,Gallimard Jeunesse,20,2004,fre,Antoine de Saint-Exupéry,4.31,2:45730,5:698155,3:156835
8851,Southern Mail,1:31,4:421,total:1280,Mariner Books,25,1972,eng,Antoine de Saint-Exupéry,3.69,2:129,5:326,3:373
8852,Macbeth,1:13271,4:224217,total:641361,Simon  Schuster,7945,2013,eng,William Shakespeare,3.9,2:41837,5:210574,3:151462
